Time,T,Lat,Lon,Image Time,Image T,MODIS,Day/Night
2023-09-29 13:31:06+08:00,14.3164,53.276184,107.334305,2023-09-29 05:36:00+00:00,15.490000000000007,MOD21_Aqua,Day
2023-10-20 13:09:22+08:00,8.147,52.675285,106.54126,2023-10-20 05:24:00+00:00,7.330000000000041,MOD21_Aqua,Day
2023-10-21 13:59:37+08:00,8.7754,54.512482,108.651413,2023-10-21 06:12:00+00:00,8.230000000000018,MOD21_Aqua,Day
2023-10-25 13:28:15+08:00,6.9052,53.018345,107.448555,2023-10-25 05:36:00+00:00,6.770000000000039,MOD21_Aqua,Day
2023-10-26 14:21:52+08:00,8.0921,52.393967,106.248268,2023-10-26 06:24:00+00:00,7.03000000000003,MOD21_Aqua,Day
2024-05-30 14:25:00+08:00,3.048178,51.67522,103.8549,2024-05-30 06:36:00+00:00,3.870000000000005,MOD21_Aqua,Day
2024-05-31 13:21:00+08:00,2.994226,51.62345,104.6399,2024-05-31 05:36:00+00:00,2.7900000000000205,MOD21_Aqua,Day
2024-06-01 14:06:00+08:00,3.400178,51.8293,105.3928,2024-06-01 06:12:00+00:00,2.9700000000000277,MOD21_Aqua,Day
2024-06-04 03:09:00+08:00,2.750889,52.47039,106.2993,2024-06-03 19:24:00+00:00,3.010000000000048,MOD21_Aqua,Day
2024-06-04 14:09:00+08:00,3.049111,52.63348,106.6651,2024-06-04 06:12:00+00:00,-1.009999999999991,MOD21_Aqua,Day
2024-06-06 14:14:00+08:00,3.161462,53.35856,108.5966,2024-06-06 06:24:00+00:00,1.1300000000000523,MOD21_Aqua,Day
2024-06-07 18:55:00+08:00,3.066978,53.81983,109.1002,2024-06-07 11:00:00+00:00,5.770000000000039,MOD21_Aqua,Day
2024-06-08 18:40:00+08:00,2.64908,54.54368,109.3991,2024-06-08 10:48:00+00:00,2.3500000000000227,MOD21_Aqua,Day
2024-06-09 13:55:00+08:00,8.653567,55.64944,109.3698,2024-06-09 06:00:00+00:00,3.490000000000009,MOD21_Aqua,Day
2024-06-12 13:58:00+08:00,3.55409,52.19956,105.7585,2024-06-12 06:00:00+00:00,5.03000000000003,MOD21_Aqua,Day
2024-07-28 03:58:00+08:00,16.41824,52.04809,105.70002,2024-07-27 20:00:00+00:00,18.850000000000023,MOD21_Aqua,Day
2024-07-29 04:45:00+08:00,20.81325,52.61861,107.26673,2024-07-28 20:48:00+00:00,24.930000000000007,MOD21_Aqua,Day
2024-07-29 14:00:00+08:00,21.5899,52.77583,107.61845,2024-07-29 06:12:00+00:00,23.010000000000048,MOD21_Aqua,Day
2024-07-30 17:11:00+08:00,18.9525,53.58814,108.55723,2024-07-30 09:24:00+00:00,25.430000000000007,MOD21_Aqua,Day
2024-07-31 13:57:00+08:00,14.05855,54.4512,109.06843,2024-07-31 06:00:00+00:00,19.470000000000027,MOD21_Aqua,Day
2024-08-01 12:57:00+08:00,17.8828,55.29418,109.71103,2024-08-01 05:00:00+00:00,31.49000000000001,MOD21_Aqua,Day
2024-08-02 17:57:00+08:00,17.60045,55.53822,109.53187,2024-08-02 10:00:00+00:00,18.450000000000045,MOD21_Aqua,Day
2024-08-04 19:40:00+08:00,19.16675,53.93957,108.42819,2024-08-04 11:36:00+00:00,19.010000000000048,MOD21_Aqua,Day
2024-08-05 14:06:00+08:00,20.06205,53.02228,106.89087,2024-08-05 06:12:00+00:00,26.33000000000004,MOD21_Aqua,Day
2024-09-05 23:37:00+08:00,15.1562,52.36601,106.29924,2024-09-05 15:48:00+00:00,14.990000000000007,MOD21_Aqua,Day
2024-09-06 12:45:00+08:00,16.9586,52.50541,106.27685,2024-09-06 04:48:00+00:00,17.250000000000057,MOD21_Aqua,Day
2024-09-07 14:52:00+08:00,13.65715,51.61566,104.90227,2024-09-07 07:00:00+00:00,12.57000000000005,MOD21_Aqua,Day
2024-09-20 13:58:00+08:00,10.92405,51.84442,104.86807,2024-09-20 06:00:00+00:00,11.510000000000048,MOD21_Aqua,Day
2024-09-21 14:27:00+08:00,9.0314,51.75742,105.38797,2024-09-21 06:36:00+00:00,9.07000000000005,MOD21_Aqua,Day
2024-09-23 14:17:00+08:00,11.62485,53.0278,107.38402,2024-09-23 06:24:00+00:00,11.79000000000002,MOD21_Aqua,Day
2024-09-24 14:58:00+08:00,11.88675,53.32349,108.37905,2024-09-24 07:00:00+00:00,12.83000000000004,MOD21_Aqua,Day
2024-09-27 13:45:00+08:00,10.10035,55.31964,109.47628,2024-09-27 05:48:00+00:00,11.07000000000005,MOD21_Aqua,Day
2024-09-29 14:02:00+08:00,11.5432,55.35045,109.78594,2024-09-29 06:12:00+00:00,7.750000000000057,MOD21_Aqua,Day
2024-10-01 14:38:00+08:00,10.1648,52.85746,106.76747,2024-10-01 06:48:00+00:00,8.970000000000027,MOD21_Aqua,Day
2024-10-02 13:38:00+08:00,10.19415,51.84795,104.87073,2024-10-02 05:48:00+00:00,13.07000000000005,MOD21_Aqua,Day
